country,Year,Age,ex
JPN,1955,32,41.45
JPN,1955,33,40.56
JPN,1955,34,39.66
JPN,1955,35,38.77
JPN,1955,36,37.88
JPN,1955,37,36.99
JPN,1955,38,36.1
JPN,1955,39,35.21
JPN,1955,40,34.33
JPN,1955,41,33.44
JPN,1955,42,32.56
JPN,1955,43,31.68
JPN,1955,44,30.81
JPN,1955,45,29.94
JPN,1955,46,29.07
JPN,1955,47,28.21
JPN,1955,48,27.36
JPN,1955,49,26.51
JPN,1955,50,25.68
JPN,1955,51,24.85
JPN,1955,52,24.02
JPN,1955,53,23.2
JPN,1955,54,22.39
JPN,1955,55,21.59
JPN,1955,56,20.79
JPN,1955,57,19.99
JPN,1955,58,19.21
JPN,1955,59,18.45
JPN,1955,60,17.7
JPN,1955,61,16.95
JPN,1955,62,16.21
JPN,1955,63,15.49
JPN,1955,64,14.79
JPN,1955,65,14.1
JPN,1955,66,13.42
JPN,1955,67,12.76
JPN,1955,68,12.12
JPN,1955,69,11.51
JPN,1955,70,10.91
JPN,1955,71,10.33
JPN,1955,72,9.78
JPN,1955,73,9.24
JPN,1955,74,8.72
JPN,1955,75,8.24
JPN,1955,76,7.75
JPN,1955,77,7.3
JPN,1955,78,6.85
JPN,1955,79,6.44
JPN,1955,80,6.05
JPN,1955,81,5.68
JPN,1955,82,5.34
JPN,1955,83,4.99
JPN,1955,84,4.69
JPN,1955,85,4.38
JPN,1955,86,4.12
JPN,1955,87,3.87
JPN,1955,88,3.62
JPN,1955,89,3.42
JPN,1955,90,3.24
JPN,1955,91,3.01
JPN,1955,92,2.83
JPN,1955,93,2.63
JPN,1955,94,2.49
JPN,1955,95,2.39
JPN,1955,96,2.26
JPN,1955,97,2.14
JPN,1955,98,2.04
JPN,1955,99,1.94
JPN,1955,100,1.85
JPN,1955,101,1.77
JPN,1955,102,1.7
JPN,1955,103,1.63
JPN,1955,104,1.57
JPN,1955,105,1.51
JPN,1955,106,1.47
JPN,1955,107,1.42
JPN,1955,108,1.38
JPN,1955,109,1.35
JPN,1955,110+,1.33
JPN,1956,0,67.67
JPN,1956,1,69.23
JPN,1956,2,68.59
JPN,1956,3,67.86
JPN,1956,4,67.08
JPN,1956,5,66.24
JPN,1956,6,65.36
JPN,1956,7,64.44
JPN,1956,8,63.5
JPN,1956,9,62.55
JPN,1956,10,61.59
JPN,1956,11,60.63
JPN,1956,12,59.66
JPN,1956,13,58.69
JPN,1956,14,57.72
JPN,1956,15,56.75
JPN,1956,16,55.79
JPN,1956,17,54.84
JPN,1956,18,53.89
JPN,1956,19,52.95
JPN,1956,20,52.03
JPN,1956,21,51.11
JPN,1956,22,50.2
JPN,1956,23,49.29
JPN,1956,24,48.39
JPN,1956,25,47.48
JPN,1956,26,46.58
JPN,1956,27,45.67
JPN,1956,28,44.76
JPN,1956,29,43.86
JPN,1956,30,42.96
JPN,1956,31,42.06
JPN,1956,32,41.15
JPN,1956,33,40.25
JPN,1956,34,39.35
JPN,1956,35,38.46
JPN,1956,36,37.56
JPN,1956,37,36.66
JPN,1956,38,35.77
JPN,1956,39,34.87
JPN,1956,40,33.98
JPN,1956,41,33.08
JPN,1956,42,32.2
JPN,1956,43,31.31
JPN,1956,44,30.43
JPN,1956,45,29.56
JPN,1956,46,28.69
JPN,1956,47,27.82
JPN,1956,48,26.97
JPN,1956,49,26.11
JPN,1956,50,25.27
JPN,1956,51,24.44
JPN,1956,52,23.61
JPN,1956,53,22.79
JPN,1956,54,21.98
JPN,1956,55,21.17
JPN,1956,56,20.37
JPN,1956,57,19.57
JPN,1956,58,18.79
JPN,1956,59,18.04
JPN,1956,60,17.27
JPN,1956,61,16.53
JPN,1956,62,15.79
JPN,1956,63,15.06
JPN,1956,64,14.36
JPN,1956,65,13.67
JPN,1956,66,12.98
JPN,1956,67,12.32
JPN,1956,68,11.68
JPN,1956,69,11.05
JPN,1956,70,10.47
JPN,1956,71,9.89
JPN,1956,72,9.35
JPN,1956,73,8.82
JPN,1956,74,8.3
